cited_paper,10.1002/ENG2.70570,10.1007/S11227-025-08149-Y,10.1007/S44163-025-00696-W,10.1016/j.energy.2025.137454,10.1016/j.rineng.2024.102766,10.1038/S41598-025-28907-5,10.1038/S41598-025-28986-4,10.1049/RPG2.70162,10.1080/15435075.2025.2563145,10.1080/15567249.2025.2531448,10.1080/23311916.2025.2555341,10.1109/TPWRS.2023.3266763,10.1155/DSN/7868626,10.13202/j.cnki.cer.2025.11.028,10.13245/j.hust.250644,10.13535/j.cnki.10-1507/n.2024.15.30,10.13612/j.cnki.cntp.2025.22.001,10.16183/j.cnki.jsjtu.2024.184,10.16618/j.cnki.1674-8417.2025.06.001,10.16628/j.cnki.2095-8188.2025.11.006,10.16786/j.cnki.1671-8887.eem.2025.06.009,10.19389/j.cnki.1003-0506.2025.03.034,10.19457/j.1001-2095.dqcd24909,10.19585/j.zjdl.202506005,10.19651/j.cnki.emt.2519013,10.19725/j.cnki.1007-2322.2024.0085,10.19768/j.cnki.dgjs.2025.14.035,10.19768/j.cnki.dgjs.2025.23.039,10.19769/j.zdhy.2025.24.043,10.19783/j.cnki.pspc.241701,10.19911/j.1003-0417.tyn20231115.01,10.19912/j.0254-0096.tynxb.2023-1790,10.26914/c.cnkihy.2025.077503,10.26918/d.cnki.ghngc.2025.001579,10.26926/d.cnki.gbfgu.2024.000792,10.27029/d.cnki.ggdgu.2025.000906,10.27029/d.cnki.ggdgu.2025.001070,10.27029/d.cnki.ggdgu.2025.002295,10.27034/d.cnki.ggxiu.2025.000594,10.27047/d.cnki.ggudu.2024.003176,10.27075/d.cnki.ghzdc.2025.001900,10.27123/d.cnki.ghlju.2025.001668,10.27327/d.cnki.gshnu.2025.001911,10.27327/d.cnki.gshnu.2025.001912,10.27398/d.cnki.gxalu.2024.000658,10.27753/d.cnki.gcqgx.2025.001522,10.27763/d.cnki.gahgc.2024.000190,10.3390/BUILDINGS16010170,10.3390/ELECTRONICS14244857,10.3390/EN19010061,10.3390/SU172411158,10.3390/forecast7020025,10.5152/electrica.2024.22107,一种双阶段电力数据异常分析模型,人工智能技术在10 kV配电网设计中的应用,基于云计算的电力系统短期负荷预测研究,基于分布式优化算法的电力系统负荷预测方法,基于大数据分析的电力调度自动化负荷预测模型研究,基于数字孪生和TCN-BiLSTM的电力系统短期负荷预测研究,基于标准化麻雀搜索算法的微电网调度研究,基于深度学习-强化学习联合算法的电力调度信息化择优决策,基于深度学习的电力输配电线路节能降耗技术研究,基于深度学习的电网负荷预测与调度优化研究,基于火用损能效评估的多能耦合微电网双层协同优化方法,基于联邦Dueling DQN的基站微电网能量与计算资源联合调度,融合VMD-MPC算法的多微电网能量调度技术优化,面向智能化的智慧园区微电网调度优化方法
10.19911/j.1003-0417.tyn20231115.01,0.0,0.0,0.0,0.0,0.41702882811414954,0.0,0.0,0.0,0.0,0.0,0.5342054792597567,0.0,0.0,0.36490022459988086,0.5155498351135843,0.0,0.0,0.48690817760727406,0.0,0.0,0.0,0.0,0.570298147826109,0.0,0.0,0.5083571247579156,0.0,0.0,0.0,0.0,0.0,0.6571028138320723,0.0,0.0,0.0,0.0,0.5618006477335896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5915204817512771,0.5361799218610495,0.0,0.49147318718299055,0.47355706404421694,0.0,0.5516772843673704,0.0,0.0,0.0,0.0,0.0,0.5204834387696163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.19912/j.0254-0096.tynxb.2023-1790,0.5014781355611008,0.5641231694598702,0.0,0.0,0.0,0.0,0.0,0.5513827967081918,0.0,0.0,0.0,0.34740416688982556,0.48245064067700766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5237314873543454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571028138320723,0.0,0.0,0.0,0.0,0.0,0.5180336631122505,0.0,0.0,0.5790069448163759,0.0,0.0,0.0,0.0,0.0,0.506467669601787,0.0,0.0,0.0,0.0,0.4962916669854651,0.0,0.0,0.0,0.0,0.0,0.4005963724010763,0.0,0.0,0.40431895657541506,0.0,0.0,0.0,0.0,0.5022118564594755,0.0,0.0
10.26914/c.cnkihy.2025.077503,0.0,0.0,0.0,0.5530663187549723,0.0,0.43695196726442653,0.0,0.5774612874137439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5451993949567885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49613893835683387,0.0,0.42683279491835413,0.0,0.0,0.0,0.0,0.0,0.5303948353054367,0.0,0.0,0.49724515809884695,0.0,0.0,0.5553301796153424,0.46776427696374895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5371352022540758,0.0,0.0,0.0,0.5355825195389895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5633905456098737,0.0
10.26918/d.cnki.ghngc.2025.001579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606217782649107,0.0,0.0,0.0,0.35856858280031806,0.0,0.0,0.0,0.0,0.0,0.5429653034538366,0.0,0.0,0.3913118960624632,0.619750683009635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5056498968474316,0.0,0.0,0.0,0.0,0.0,0.567944518073514,0.0,0.0,0.527147622004136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4844813951249545,0.4873397172404482,0.5366690773932639,0.0,0.0,0.0,0.5220925637866243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5102520385624567,0.538638634844706,0.0
10.26926/d.cnki.gbfgu.2024.000792,0.5640760748177662,0.5393139754953964,0.0,0.0,0.0,0.0,0.0,0.6221362965046899,0.0,0.5349506156386411,0.0,0.0,0.0,0.0,0.5139561687500467,0.46371301675148385,0.0,0.5139561687500467,0.0,0.0,0.0,0.0,0.5330017908890261,0.0,0.0,0.0,0.5345224838248488,0.5188745216627709,0.4905114715879726,0.0,0.0,0.0,0.5303948353054367,0.0,0.0,0.0,0.5143444998736397,0.0,0.0,0.538748023761179,0.4558423058385518,0.0,0.0,0.0,0.0,0.0,0.5323117462054054,0.0,0.0,0.0,0.40406101782088427,0.5520524474738834,0.0,0.0,0.0,0.6482037235521644,0.0,0.0,0.0,0.43719282489259376,0.5555838995037159,0.5271016357912215,0.5014858873767988,0.5378528742004771,0.0,0.498588232476369,0.5002975305232068
10.27029/d.cnki.ggdgu.2025.000906,0.0,0.0,0.0,0.0,0.3644054444067475,0.0,0.0,0.5560092997993961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5577550161821874,0.0,0.0,0.3865103412619629,0.49442568981541163,0.5161319060481777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.567944518073514,0.0,0.0,0.0,0.0,0.5206793080569356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4785366129910017,0.5573640511319541,0.0,0.0,0.0,0.0,0.5156862774427126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5786563795335821,0.50669459193814,0.0
10.27029/d.cnki.ggdgu.2025.001070,0.0,0.5386796534020274,0.0,0.0,0.3528251645047713,0.0,0.0,0.5533985905294664,0.0,0.0,0.5708992257184501,0.0,0.49759366083497786,0.4089564406759849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263613559678152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5618006477335896,0.5180336631122505,0.0,0.0,0.5143444998736397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4829546044006792,0.5086180942860988,0.0,0.0,0.46829290579084704,0.0,0.4364357804719847,0.0,0.0,0.5010443096562904,0.0,0.0,0.40032038451271784,0.3736323588785367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.27029/d.cnki.ggdgu.2025.002295,0.0,0.0,0.0,0.0,0.0,0.0,0.41403933560541256,0.5367450401216932,0.0,0.0,0.5585812268712466,0.0,0.0,0.0,0.49560059129468786,0.0,0.0,0.0,0.5211062503347385,0.5111012519999519,0.0,0.0,0.0,0.5015503913178176,0.0,0.0,0.5790660241435861,0.0,0.0,0.0,0.0,0.0,0.49724515809884695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2525381361380527,0.0,0.0,0.0,0.0,0.0,0.5474098412036227,0.0,0.0,0.0,0.5261042808091513,0.4008918628686366,0.0,0.0,0.0,0.4810702354423639,0.0,0.0,0.0,0.0,0.0,0.5270731661249504,0.0,0.0
10.27034/d.cnki.ggxiu.2025.000594,0.0,0.0,0.0,0.0,0.0,0.4396520051149294,0.0,0.4296689244236597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48536267169707553,0.0,0.0,0.0,0.0,0.0,0.42491829279939874,0.0,0.0,0.45993310550389993,0.0,0.0,0.0,0.527147622004136,0.0,0.5206793080569356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44539933408304455,0.4590731488048887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38074980525429486,0.0,0.0,0.5188745216627708,0.0,0.0,0.0,0.0,0.0,0.0
10.27047/d.cnki.ggudu.2024.003176,0.607789741118069,0.0,0.0,0.45374260648651504,0.0,0.0,0.0,0.5750546327852951,0.0,0.5447047794019221,0.0,0.0,0.0,0.0,0.519174131651165,0.0,0.0,0.0,0.0,0.5270462766947299,0.3118047822311617,0.0,0.5312342737798692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5790069448163759,0.0,0.0,0.538748023761179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5939441718716427,0.5364799360395371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4193139346887673,0.45425676257949793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49051147158797265,0.0
10.27075/d.cnki.ghzdc.2025.001900,0.0,0.0,0.0,0.5118906968889915,0.0,0.0,0.0,0.0,0.0,0.4779521193992432,0.0,0.0,0.0,0.0,0.4099951888601959,0.0,0.0,0.46856593012593817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49718307617612556,0.0,0.4139186771923578,0.0,0.0,0.0,0.0,0.5553301796153424,0.0,0.4558423058385518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5240183849312472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5720775535473553,0.0,0.0,0.0
10.27123/d.cnki.ghlju.2025.001668,0.49746833816309105,0.0,0.0,0.5254938542453882,0.0,0.0,0.0,0.47336463120312877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4532667357667233,0.0,0.0,0.0,0.0,0.0,0.0,0.5091750772173156,0.0,0.0,0.0,0.48666426339228763,0.0,0.0,0.0,0.46776427696374895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4965635331614209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5254938542453882,0.0,0.5621826951410452,0.0,0.0,0.0
10.27327/d.cnki.gshnu.2025.001911,0.5333964609104419,0.531494003452734,0.0,0.0,0.0,0.0,0.0,0.0,0.6123724356957946,0.0,0.0,0.0,0.5277777777777778,0.0,0.0,0.0,0.0,0.0,0.4927637283262873,0.5855400437691199,0.0,0.0,0.0,0.0,0.5984437489312765,0.49765367076910283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494912549526212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5892556509887896,0.0,0.49009802940980346,0.0,0.0,0.0,0.0,0.0
10.27327/d.cnki.gshnu.2025.001912,0.0,0.0,0.0,0.0,0.0,0.0,0.48795003647426655,0.0,0.2519763153394848,0.3026137663344012,0.0,0.0,0.0,0.0,0.3634218921558155,0.0,0.0,0.0,0.42111744380615784,0.0,0.0,0.0,0.0,0.39405520311955033,0.0,0.3205132320860016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2525381361380527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5039526306789696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24397501823713327
10.27398/d.cnki.gxalu.2024.000658,0.0,0.0,0.0,0.0,0.5091750772173156,0.0,0.0,0.0,0.0,0.0,0.4707919090691997,0.0,0.0,0.600099198148979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5719694409972929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5915204817512771,0.0,0.0,0.0,0.0,0.0,0.4829546044006792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4629100498862758,0.4601950115131127,0.0,0.4948716593053935,0.0,0.0,0.0,0.0,0.0,0.48418202613504197,0.42365927286816174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.27753/d.cnki.gcqgx.2025.001522,0.5886650060803956,0.5765508914865057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5778855963970646,0.48595432244043496,0.5248906591678238,0.0,0.5101963803808449,0.0,0.0,0.0,0.0,0.5463902214100085,0.30304576336566325,0.5814861645428298,0.5209626352440592,0.0,0.5069967213040162,0.0,0.0,0.0,0.0,0.0,0.5361799218610495,0.506467669601787,0.0,0.0,0.0,0.0,0.5086180942860988,0.0,0.0,0.5939441718716427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5050762722761054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39621442587516364,0.0,0.4857142857142857,0.0,0.0,0.0,0.0,0.0,0.5293155269909458,0.0,0.0
10.27763/d.cnki.gahgc.2024.000190,0.0,0.5364846669657493,0.0,0.0,0.0,0.0,0.0,0.626962328219399,0.0,0.5278870442575003,0.0,0.4672567184860485,0.0,0.0,0.0,0.4766563309782377,0.0,0.0,0.0,0.0,0.0,0.0,0.5635328058148883,0.0,0.0,0.0,0.5265488284699746,0.45716359065567563,0.0,0.43928055949306705,0.0,0.0,0.0,0.0,0.5323117462054054,0.0,0.0,0.0,0.0,0.5364799360395371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319951765989315,0.0,0.0,0.0,0.5330372837222157,0.0,0.0,0.0,0.0,0.5451328382337233,0.0,0.0,0.0,0.0,0.0,0.0
10.3390/BUILDINGS16010170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5163977794943223,0.0,0.0,0.4767312946227962,0.0,0.0,0.41247895569215276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48349377841522817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49147318718299055,0.0,0.0,0.4844813951249545,0.0,0.4785366129910017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4629100498862758,0.5050762722761054,0.0,0.0,0.5353033790313109,0.0,0.0,0.0,0.47140452079103173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.3390/ELECTRONICS14244857,0.0,0.0,0.0,0.0,0.43259045634870014,0.0,0.0,0.5183052680392058,0.0,0.0,0.0,0.0,0.0,0.48666426339228763,0.0,0.0,0.42059551209602997,0.5570706472769831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44961440151294857,0.47355706404421694,0.0,0.0,0.4873397172404482,0.0,0.5573640511319541,0.46829290579084704,0.0,0.44539933408304455,0.0,0.0,0.0,0.0,0.0,0.4601950115131127,0.0,0.0,0.5353033790313109,0.0,0.0,0.0,0.0,0.0,0.5150535271439557,0.0,0.0,0.0,0.0,0.0,0.0,0.49051147158797265,0.0,0.0,0.0,0.0,0.0,0.0
10.3390/EN19010061,0.5646277385924685,0.0,0.0,0.5419545609849977,0.0,0.0,0.3626387311292997,0.0,0.6047125938466746,0.6372138158713586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999169722544978,0.0,0.0,0.0,0.5458788187662073,0.5461920202486094,0.0,0.0,0.0,0.0,0.0,0.5371352022540758,0.5366690773932639,0.0,0.0,0.0,0.5474098412036227,0.4590731488048887,0.0,0.5240183849312472,0.4965635331614209,0.5494912549526212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5648411412099498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5932137789355756,0.5595637103925328,0.0,0.0
10.3390/SU172411158,0.0,0.4428610481746106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415339305320932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3876574430285532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5516772843673704,0.4962916669854651,0.0,0.0,0.40406101782088427,0.0,0.4364357804719847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4948716593053935,0.0,0.0,0.0,0.0,0.0,0.0,0.3903600291794132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4364357804719848,0.0,0.0,0.0,0.0
10.3390/forecast7020025,0.4670993664969138,0.5042194840896107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5374838498865699,0.0,0.0,0.0,0.0,0.4255961412791452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44136741475237473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5520524474738834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319951765989315,0.0,0.0,0.0,0.3903600291794132,0.0,0.5163977794943222,0.0,0.0,0.5009794328681195,0.0,0.0,0.0,0.0,0.0,0.0,0.521749194749951,0.0,0.0,0.0,0.0
10.5152/electrica.2024.22107,0.5276448530110863,0.5207556439232955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4592793267718459,0.0,0.0,0.0,0.0,0.0,0.0,0.5413127381832802,0.0,0.0,0.450499099002703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47140452079103173,0.0,0.0,0.0,0.5163977794943222,0.0,0.0,0.0,0.48507125007266594,0.0,0.0,0.0,0.0,0.0,0.4716211091418993,0.46909709371657093,0.0,0.0,0.0,0.0
一种双阶段电力数据异常分析模型,0.6254356578717782,0.0,0.3370093007873882,0.0,0.0,0.46773480499969833,0.0,0.6260475092762272,0.0,0.0,0.49661611530678773,0.0,0.0,0.0,0.0,0.0,0.0,0.5756786991879427,0.0,0.0,0.35921060405354976,0.6126716648539868,0.0,0.0,0.0,0.0,0.5503338836674921,0.0,0.0,0.5415303610738823,0.0,0.0,0.5355825195389895,0.5220925637866243,0.0,0.5156862774427126,0.5010443096562904,0.5261042808091513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5150535271439557,0.5648411412099498,0.0,0.0,0.0,0.0,0.0,0.492832882906958,0.0,0.0,0.0,0.0,0.5520176648479171,0.0,0.0,0.0,0.6223561592368891,0.5150535271439557,0.0
人工智能技术在10 kV配电网设计中的应用,0.0,0.0,0.0,0.0,0.0,0.0,0.4303314829119352,0.0,0.0,0.0,0.44946657497549475,0.0,0.0,0.0,0.4120816918460671,0.0,0.0,0.0,0.5570860145311557,0.0,0.0,0.0,0.0,0.41702882811414954,0.0,0.3886658893356653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4008918628686366,0.0,0.0,0.0,0.0,0.0,0.5039526306789696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3367876570272817,0.0,0.0,0.0,0.0
基于云计算的电力系统短期负荷预测研究,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5313689313240572,0.0,0.0,0.4905524551257964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5251504931816429,0.0,0.0,0.0,0.5659164584181103,0.4708709557974188,0.38949041885226,0.0,0.0,0.0,0.0,0.0,0.6482037235521644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5330372837222157,0.0,0.0,0.0,0.0,0.5009794328681195,0.48507125007266594,0.492832882906958,0.0,0.0,0.0,0.0,0.0,0.0,0.5041841733655161,0.0,0.49009802940980346,0.0,0.0,0.0,0.0
基于分布式优化算法的电力系统负荷预测方法,0.0,0.39718697957076543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294174202707276,0.0,0.41089070180665904,0.0,0.34236839400873037,0.0,0.0,0.0,0.0,0.0,0.5204834387696163,0.4005963724010763,0.0,0.0,0.0,0.0,0.40032038451271784,0.0,0.0,0.4193139346887673,0.0,0.0,0.0,0.0,0.48418202613504197,0.39621442587516364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40492914359926285,0.0
基于大数据分析的电力调度自动化负荷预测模型研究,0.0,0.0,0.0,0.42808634473904467,0.36980013081681945,0.0,0.0,0.40509574683346666,0.0,0.0,0.0,0.0,0.0,0.48536267169707553,0.0,0.45291081365783836,0.0,0.0,0.0,0.0,0.0,0.0,0.41089070180665904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3736323588785367,0.0,0.38074980525429486,0.45425676257949793,0.0,0.0,0.0,0.0,0.42365927286816174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3721042037676254,0.0,0.0,0.0
基于数字孪生和TCN-BiLSTM的电力系统短期负荷预测研究,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5663278844691233,0.0,0.4626813958590447,0.0,0.0,0.0,0.47140452079103173,0.0,0.48280787926033486,0.45418687154706955,0.0,0.0,0.0,0.5421374765483944,0.0,0.52999894000318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4810702354423639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5259005881071331,0.0,0.0
基于标准化麻雀搜索算法的微电网调度研究,0.0,0.47604248440179164,0.0,0.0,0.0,0.0,0.3478327964999673,0.0,0.0,0.0,0.0,0.0,0.4714045207910316,0.0,0.0,0.0,0.0,0.0,0.0,0.48304589153964794,0.0,0.0,0.0,0.0,0.4751310967331989,0.0,0.0,0.0,0.0,0.0,0.0,0.40431895657541506,0.0,0.0,0.43719282489259376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5892556509887896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46206885338911463,0.4166666666666667,0.0,0.0,0.0,0.5217491947499509
基于深度学习-强化学习联合算法的电力调度信息化择优决策,0.6457765999379483,0.0,0.38575837490522974,0.0,0.0,0.0,0.0,0.586555725441001,0.5984437489312764,0.0,0.0,0.0,0.0,0.0,0.0,0.5400617248673216,0.44543540318737396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629940788348712,0.5241424183609592,0.0,0.0,0.0,0.0,0.0,0.0,0.5555838995037159,0.0,0.0,0.0,0.5188745216627708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5451328382337233,0.0,0.49051147158797265,0.0,0.0,0.0,0.0,0.5520176648479171,0.0,0.5041841733655161,0.0,0.0,0.0,0.0,0.0,0.0,0.46371301675148385,0.0,0.0,0.0,0.0
基于深度学习的电力输配电线路节能降耗技术研究,0.0,0.4911987087580172,0.35007002100700246,0.0,0.0,0.0,0.39852669849304284,0.4696682183138621,0.0,0.0,0.0,0.0,0.4667600280093365,0.0,0.0,0.0,0.0,0.0,0.0,0.5124500385567423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5114781589870119,0.0,0.0,0.0,0.0,0.0,0.5271016357912215,0.0,0.0,0.0,0.0,0.0,0.0,0.5254938542453882,0.49009802940980346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4716211091418993,0.0,0.0,0.0,0.0,0.0,0.0,0.46206885338911463,0.0,0.0,0.0,0.0,0.0,0.0,0.48708818704705237
基于深度学习的电网负荷预测与调度优化研究,0.5512459105263765,0.5637345210021217,0.0,0.0,0.0,0.0,0.0,0.5006939628599933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48304589153964794,0.0,0.0,0.6086053178377863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5014858873767988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4364357804719848,0.521749194749951,0.46909709371657093,0.0,0.3367876570272817,0.49009802940980346,0.0,0.0,0.0,0.4166666666666667,0.46371301675148385,0.0,0.0,0.0,0.0,0.0,0.0
基于火用损能效评估的多能耦合微电网双层协同优化方法,0.0,0.0,0.0,0.5368754921931592,0.0,0.4535394202249742,0.0,0.5307227776030219,0.5714395942499463,0.5967623950328608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5214500094539749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5378528742004771,0.0,0.0,0.0,0.0,0.0,0.5720775535473553,0.5621826951410452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5932137789355756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3721042037676254,0.0,0.0,0.0,0.0,0.0,0.0,0.4988876515698588,0.0,0.0
基于联邦Dueling DQN的基站微电网能量与计算资源联合调度,0.5645874766225503,0.0,0.0,0.4509560339299333,0.0,0.0,0.0,0.6110100926607787,0.5378528742004771,0.5358913016456669,0.0,0.4517539514526256,0.0,0.0,0.0,0.0,0.42257712736425834,0.4925318274773389,0.0,0.0,0.0,0.5946187253790689,0.0,0.4735225469652655,0.49795500165523926,0.5574535084876592,0.0,0.0,0.0,0.5351295510095068,0.0,0.5022118564594755,0.0,0.5102520385624567,0.0,0.5786563795335821,0.0,0.5270731661249504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5293155269909458,0.0,0.0,0.0,0.5595637103925328,0.0,0.0,0.0,0.6223561592368891,0.0,0.0,0.0,0.0,0.5259005881071331,0.0,0.0,0.0,0.0,0.4988876515698588,0.0,0.5235075456724,0.0
